,county,state,totalpop,income,professional,service,office,drive,carpool,transit,workathome,meancommute,unemployment,party,perc_men,perc_white,perc_private_work,perc_citizen,perc_employed
2311,Metcalfe,KY,9985.0,32294.0,0.245,0.128,0.247,0.831,0.079,0.0,0.07,0.22899999999999998,0.07400000000000001,R,0.4949424136204306,0.9660493827160495,0.7042957042957042,0.7699549323985979,0.40200300450676013
2312,Phelps,NE,9216.0,50404.0,0.299,0.16699999999999998,0.207,0.81,0.087,0.0,0.047,0.14300000000000002,0.017,R,0.4990234375,0.9423660262891811,0.751,0.7386067708333334,0.5035807291666666
2313,Gaines,TX,18916.0,57635.0,0.243,0.12,0.19399999999999998,0.769,0.172,0.0,0.015,0.162,0.04,R,0.5051807993233242,0.5777331995987964,0.768,0.5236307887502644,0.41594417424402624
2314,Lewis,TN,11944.0,36621.0,0.265,0.138,0.26899999999999996,0.7490000000000001,0.165,0.01,0.037000000000000005,0.272,0.077,R,0.5036838580040187,0.9434914228052472,0.7472527472527473,0.7649028801071668,0.40673141326188883
2315,McKenzie,ND,9615.0,72794.0,0.325,0.114,0.218,0.7829999999999999,0.091,0.009000000000000001,0.055,0.188,0.03,R,0.5280291211648466,0.7834525025536261,0.758,0.7096203848153926,0.49568382735309413
2316,Crawford,IN,10591.0,38695.0,0.22899999999999998,0.185,0.20800000000000002,0.8759999999999999,0.069,0.002,0.027999999999999997,0.315,0.066,R,0.5048626192049853,0.9737638748738648,0.7772227772227772,0.7726371447455387,0.4034557643282032
2317,DeKalb,MO,12782.0,41406.0,0.305,0.172,0.218,0.8,0.126,0.006999999999999999,0.037000000000000005,0.258,0.068,R,0.6321389453919575,0.8522727272727273,0.761,0.8255359098732593,0.335237052104522
2318,Bath,KY,11978.0,33483.0,0.284,0.18,0.185,0.833,0.1,0.002,0.044000000000000004,0.242,0.14,R,0.4964935715478377,0.9686234817813766,0.6879999999999998,0.7434463182501252,0.33770245449991654
2319,Marshall,KS,10005.0,45374.0,0.297,0.163,0.20600000000000002,0.7909999999999999,0.08199999999999999,0.01,0.045,0.15,0.03,R,0.49955022488755624,0.9684959349593496,0.751,0.7663168415792104,0.4930534732633683
2320,Decatur,TN,11686.0,37263.0,0.284,0.209,0.185,0.875,0.063,0.001,0.035,0.267,0.10099999999999999,R,0.4866506931370871,0.9377551020408164,0.6363636363636364,0.780763306520623,0.39098066061954473
2321,Sevier,AR,17268.0,36579.0,0.204,0.135,0.188,0.706,0.244,0.002,0.034,0.24100000000000002,0.09300000000000001,R,0.4958883483900857,0.601419878296146,0.776,0.5812485522353487,0.4153926337734538
2322,Cheyenne,NE,10077.0,53814.0,0.35700000000000004,0.16899999999999998,0.261,0.82,0.115,0.0,0.034,0.127,0.016,R,0.4922099831298998,0.9175991861648015,0.8079999999999999,0.7440706559491912,0.5637590552743872
2323,McLean,KY,9500.0,40770.0,0.305,0.141,0.20800000000000002,0.855,0.078,0.004,0.05,0.273,0.084,R,0.4946315789473684,0.9767206477732794,0.7387387387387389,0.7596842105263157,0.4145263157894737
2324,Mercer,ND,8633.0,72704.0,0.285,0.161,0.205,0.754,0.12300000000000001,0.003,0.046,0.18100000000000002,0.032,R,0.5176647747017259,0.9465725806451611,0.803,0.7802617861693502,0.508629676821499
2325,Walsh,ND,11005.0,49411.0,0.309,0.16399999999999998,0.182,0.764,0.12,0.002,0.054000000000000006,0.172,0.033,R,0.5120399818264425,0.8700507614213199,0.735,0.7605633802816901,0.49586551567469334
2326,Camp,TX,12516.0,37851.0,0.22,0.196,0.21899999999999997,0.823,0.13,0.01,0.033,0.226,0.085,R,0.4877756471716203,0.5854657113613101,0.7369999999999999,0.6732182806008309,0.4026046660274848
2327,Monona,IA,9088.0,40302.0,0.287,0.203,0.225,0.81,0.07200000000000001,0.0,0.053,0.225,0.055,R,0.49713908450704225,0.9646464646464648,0.7337337337337336,0.7909330985915493,0.45829665492957744
2328,Hughes,OK,13785.0,35563.0,0.281,0.204,0.18600000000000003,0.792,0.075,0.006999999999999999,0.094,0.25,0.071,R,0.5404425099746101,0.6973262032085562,0.6779999999999999,0.7833877402974248,0.32977874501269494
2329,Alger,MI,9476.0,39300.0,0.295,0.193,0.23399999999999999,0.747,0.09,0.01,0.067,0.19699999999999998,0.10800000000000001,R,0.5506542845082313,0.8796680497925312,0.7390000000000001,0.8384339383706205,0.3341072182355424
2330,Howard,IA,9494.0,49869.0,0.29,0.157,0.165,0.7659999999999999,0.077,0.002,0.083,0.17800000000000002,0.034,R,0.49526016431430375,0.979757085020243,0.7502497502497503,0.7472087634295345,0.4914682957657468
2331,Forest,WI,9150.0,40636.0,0.292,0.222,0.175,0.767,0.132,0.001,0.065,0.214,0.10099999999999999,R,0.5078688524590164,0.8290685772773797,0.6406406406406407,0.786448087431694,0.3889617486338798
2332,Ozark,MO,9537.0,31399.0,0.252,0.138,0.228,0.804,0.13,0.002,0.047,0.29600000000000004,0.126,R,0.5073922617175213,0.9805725971370144,0.771,0.8043409877319911,0.3263080633322848
2333,Maries,MO,9057.0,39700.0,0.24100000000000002,0.165,0.22399999999999998,0.72,0.162,0.002,0.07200000000000001,0.299,0.1,R,0.5023738544772,0.9687814702920443,0.779,0.7727724412056972,0.39207243016451365
2334,Leslie,KY,10997.0,25872.0,0.28800000000000003,0.205,0.177,0.836,0.128,0.019,0.001,0.298,0.17,R,0.4935891606801855,0.9879759519038076,0.762,0.7827589342547968,0.256069837228335
2335,Pushmataha,OK,11226.0,32445.0,0.309,0.188,0.187,0.784,0.163,0.002,0.027999999999999997,0.267,0.106,R,0.4902013183680741,0.8158482142857142,0.665,0.7710671655086406,0.3629075360769642
2336,Wilkes,GA,9991.0,32727.0,0.265,0.185,0.19,0.81,0.126,0.015,0.017,0.248,0.08900000000000001,R,0.4733259933940546,0.5238095238095238,0.735,0.7659893904514062,0.3801421279151236
2337,Platte,WY,8750.0,38500.0,0.325,0.182,0.195,0.726,0.099,0.005,0.10400000000000001,0.179,0.024,R,0.5137142857142857,0.9160696008188332,0.634,0.7866285714285715,0.4723428571428571
2338,Clinton,KY,10188.0,28025.0,0.247,0.171,0.205,0.846,0.11199999999999999,0.003,0.025,0.191,0.09300000000000001,R,0.4958775029446408,0.9649298597194389,0.722,0.7521594032194739,0.3489399293286219
2339,Washington,ID,10025.0,34775.0,0.261,0.20600000000000002,0.18100000000000002,0.715,0.129,0.001,0.069,0.233,0.09699999999999999,R,0.506932668329177,0.807377049180328,0.6543456543456544,0.725785536159601,0.3640897755610973
2340,Lewis,MO,10172.0,43909.0,0.233,0.226,0.18600000000000003,0.703,0.133,0.005,0.08900000000000001,0.239,0.055999999999999994,R,0.5036374360990955,0.946775844421699,0.792,0.7585528902870625,0.483484073928431
2341,Jackson,TN,11496.0,31534.0,0.243,0.158,0.191,0.888,0.071,0.0,0.021,0.309,0.145,R,0.5059151009046625,0.9746192893401016,0.7277277277277279,0.7995824634655533,0.33420320111343077
2342,Rappahannock,VA,7431.0,57210.0,0.35100000000000003,0.19399999999999998,0.259,0.713,0.13699999999999998,0.017,0.09699999999999999,0.377,0.028999999999999998,R,0.49535728704077514,0.9132653061224489,0.635,0.7871080608262684,0.48041986273718207
2343,Grand,UT,9388.0,41312.0,0.261,0.301,0.251,0.657,0.155,0.0,0.07,0.133,0.071,R,0.5148061354921176,0.8385469223007065,0.7627627627627628,0.742011077971879,0.5050063911376225
2344,Grundy,MO,10256.0,37656.0,0.299,0.184,0.221,0.784,0.11900000000000001,0.006999999999999999,0.035,0.17800000000000002,0.045,R,0.4793291731669267,0.9684638860630723,0.7477477477477479,0.7574102964118564,0.4165366614664587
2345,Clarke,IA,9280.0,43327.0,0.27,0.187,0.19699999999999998,0.743,0.16699999999999998,0.009000000000000001,0.042,0.23600000000000002,0.05,R,0.5049568965517242,0.8798798798798799,0.8221778221778222,0.7135775862068966,0.4853448275862069
2346,Greensville,VA,11760.0,38012.0,0.228,0.245,0.264,0.8490000000000001,0.09300000000000001,0.012,0.013999999999999999,0.226,0.064,D,0.6210034013605442,0.3787878787878788,0.7462537462537462,0.8193027210884354,0.2861394557823129
2347,Carroll,MO,9096.0,42415.0,0.281,0.188,0.223,0.784,0.092,0.006999999999999999,0.073,0.257,0.08900000000000001,R,0.48482849604221634,0.9733059548254621,0.6990000000000001,0.7616534740545294,0.44085312225153916
2348,Cedar,NE,8675.0,52250.0,0.33899999999999997,0.158,0.21899999999999997,0.738,0.071,0.003,0.114,0.174,0.022000000000000002,R,0.5067435158501441,0.9798387096774195,0.6970000000000001,0.7515850144092219,0.5288760806916426
2349,Franklin,TX,10599.0,41537.0,0.255,0.19399999999999998,0.22899999999999998,0.8170000000000001,0.086,0.0,0.055,0.239,0.066,R,0.5078781017077083,0.8076923076923077,0.723,0.7158222473818284,0.4065477875271252
2350,Glades,FL,13272.0,34877.0,0.23199999999999998,0.182,0.325,0.696,0.171,0.004,0.061,0.275,0.129,R,0.5514617239300783,0.6151515151515151,0.7010000000000001,0.7371157323688969,0.2788577456298975
2351,Johnson,WY,8600.0,54065.0,0.325,0.19699999999999998,0.17300000000000001,0.6829999999999999,0.184,0.005,0.073,0.311,0.036000000000000004,R,0.5261627906976745,0.9518072289156625,0.717,0.7691860465116279,0.5
2352,Butte,SD,10292.0,41920.0,0.292,0.166,0.20800000000000002,0.762,0.115,0.003,0.08800000000000001,0.228,0.03,R,0.49417022930431403,0.9473684210526316,0.7,0.7465021375825884,0.48727166731441895
2353,San Miguel,CO,7676.0,56047.0,0.371,0.18899999999999997,0.23199999999999998,0.43700000000000006,0.081,0.172,0.132,0.2,0.057999999999999996,D,0.5274882751433038,0.8873096446700507,0.755,0.7695414278269932,0.5838978634705576
2354,Meigs,TN,11716.0,34424.0,0.193,0.158,0.18600000000000003,0.857,0.11,0.003,0.018000000000000002,0.301,0.15,R,0.4912086036189826,0.9683673469387756,0.8111888111888113,0.7894332536701946,0.33347558893820417
2355,Caldwell,MO,9083.0,43691.0,0.303,0.182,0.20600000000000002,0.807,0.10400000000000001,0.0,0.059000000000000004,0.33,0.052000000000000005,R,0.5007156225916547,0.9674465920651067,0.708,0.7503027634041616,0.42816250137619727
2356,Dawson,MT,9365.0,52738.0,0.36,0.179,0.16399999999999998,0.726,0.139,0.002,0.067,0.184,0.02,R,0.5257875066737854,0.9356783919597991,0.738,0.7792845702082221,0.5012279765082754
2357,Lucas,IA,8731.0,43962.0,0.272,0.172,0.28,0.821,0.077,0.006,0.064,0.22399999999999998,0.057999999999999996,R,0.5012026113847211,0.9888324873096447,0.742,0.7479097468789371,0.47211086931622953
2358,Sublette,WY,10117.0,81772.0,0.379,0.127,0.128,0.753,0.095,0.009000000000000001,0.052000000000000005,0.22699999999999998,0.054000000000000006,R,0.5291094197884748,0.9148494288681204,0.7317317317317318,0.7328259365424533,0.5476920035583671
2359,Hancock,KY,8669.0,50476.0,0.23399999999999999,0.151,0.185,0.879,0.079,0.001,0.021,0.253,0.059000000000000004,R,0.5130926289076018,0.975609756097561,0.851851851851852,0.7425308570769408,0.42069442842311683
2360,Macon,GA,14045.0,28684.0,0.205,0.204,0.195,0.731,0.15,0.018000000000000002,0.040999999999999995,0.249,0.187,D,0.5496618013527946,0.3423967774420947,0.715,0.7905304378782485,0.31762192951228196
2361,Madison,TX,13838.0,39390.0,0.256,0.23399999999999999,0.203,0.763,0.12300000000000001,0.0,0.021,0.221,0.057,R,0.6249458014163897,0.580082135523614,0.6509999999999999,0.7935395288336465,0.3030784795490678
2362,Linn,KS,9528.0,46964.0,0.317,0.16899999999999998,0.22,0.8320000000000001,0.098,0.002,0.053,0.332,0.083,R,0.48897984886649876,0.9554655870445343,0.725,0.7651133501259446,0.41845088161209065
2363,Wilkinson,GA,9386.0,38485.0,0.2,0.166,0.278,0.87,0.083,0.002,0.022000000000000002,0.24100000000000002,0.073,R,0.48785425101214575,0.5858895705521473,0.734,0.7551672704027275,0.35020242914979755
2364,Archer,TX,8779.0,60275.0,0.337,0.139,0.218,0.8640000000000001,0.07400000000000001,0.0,0.047,0.215,0.03,R,0.49823442305501764,0.8942598187311179,0.7652347652347652,0.7531609522724684,0.48285681740517145
2365,Live Oak,TX,11873.0,50400.0,0.271,0.171,0.217,0.7809999999999999,0.12300000000000001,0.0,0.065,0.336,0.043,R,0.5408068727364609,0.5780933062880323,0.735,0.7434515286785143,0.34869030573570287
2366,Emery,UT,10728.0,49787.0,0.264,0.198,0.16699999999999998,0.799,0.1,0.012,0.057999999999999996,0.18,0.057,R,0.5046607009694258,0.9338677354709419,0.7157157157157157,0.6758016405667412,0.39038031319910516
2367,Perry,AR,10300.0,42346.0,0.293,0.19,0.18,0.772,0.149,0.0,0.06,0.34299999999999997,0.068,R,0.4983495145631068,0.9468845760980593,0.7237237237237236,0.7703883495145631,0.40621359223300973
2368,Iron,MO,10322.0,36239.0,0.225,0.252,0.209,0.805,0.10099999999999999,0.001,0.049,0.252,0.114,R,0.494574694826584,0.9594320486815417,0.7527527527527528,0.7767874442937415,0.3757023832590583
2369,Desha,AR,12379.0,27197.0,0.27699999999999997,0.165,0.22699999999999998,0.863,0.067,0.003,0.013000000000000001,0.192,0.177,D,0.4637692866952096,0.4691607684529828,0.6983016983016983,0.7252605218515228,0.3518054770175297
2370,Nowata,OK,10555.0,39875.0,0.262,0.161,0.245,0.807,0.139,0.002,0.034,0.24100000000000002,0.084,R,0.4936996684036002,0.7286486486486488,0.7912087912087913,0.7586925627664614,0.40246328754144955
2371,Brewster,TX,9235.0,38395.0,0.434,0.195,0.188,0.71,0.155,0.0,0.057,0.12,0.049,R,0.4801299404439632,0.535425101214575,0.4915084915084916,0.7849485652409313,0.4748240389821332
2372,Clearwater,MN,8752.0,43421.0,0.26899999999999996,0.193,0.171,0.767,0.125,0.006,0.057999999999999996,0.253,0.07400000000000001,R,0.5060557586837294,0.8872802481902793,0.7029999999999998,0.7479433272394881,0.41521937842778794
2373,Franklin,MS,7857.0,38170.0,0.26899999999999996,0.11199999999999999,0.191,0.858,0.106,0.0,0.006,0.38,0.08900000000000001,R,0.4878452335497009,0.6339017051153462,0.7057057057057057,0.7534682448771796,0.394807178312333
2374,Worth,IA,7563.0,48459.0,0.247,0.184,0.231,0.809,0.092,0.006,0.054000000000000006,0.193,0.047,R,0.4929260875314029,0.9617321248741189,0.79,0.7795848208382917,0.502446119264842
2375,Heard,GA,11617.0,41525.0,0.252,0.15,0.19,0.868,0.115,0.0,0.005,0.375,0.121,R,0.4952225187225618,0.875257731958763,0.76,0.758629594559697,0.3914091417749849
2376,Marion,TX,10248.0,34175.0,0.267,0.221,0.195,0.792,0.09300000000000001,0.003,0.059000000000000004,0.28800000000000003,0.08,R,0.4781420765027322,0.7128514056224899,0.7877877877877878,0.8165495706479313,0.3844652615144418
2377,Deaf Smith,TX,19245.0,43373.0,0.268,0.138,0.204,0.816,0.139,0.003,0.026000000000000002,0.13699999999999998,0.054000000000000006,R,0.49316705637828007,0.27995971802618336,0.78,0.5636788776305534,0.4417251234086776
2378,Benewah,ID,9088.0,39863.0,0.253,0.201,0.16699999999999998,0.765,0.095,0.009000000000000001,0.039,0.233,0.10099999999999999,R,0.5040713028169014,0.8668032786885246,0.713,0.7691461267605634,0.3961267605633803
2379,Karnes,TX,14879.0,45502.0,0.273,0.184,0.226,0.809,0.132,0.001,0.025,0.23600000000000002,0.048,R,0.5913703877948787,0.3923923923923924,0.6966966966966966,0.7615431144566167,0.35291350225149537
2380,Terrell,GA,9213.0,28688.0,0.243,0.182,0.258,0.759,0.141,0.016,0.046,0.24100000000000002,0.14400000000000002,D,0.47129056767610983,0.3634538152610442,0.731,0.7500271355693042,0.3452729838272007
2381,Wallowa,OR,6857.0,40581.0,0.345,0.19899999999999998,0.218,0.68,0.106,0.002,0.08900000000000001,0.191,0.095,R,0.49117689951874,0.9629629629629629,0.655,0.8109960624179671,0.4226338048709348
2382,Chicot,AR,11353.0,28913.0,0.27899999999999997,0.205,0.266,0.813,0.11,0.011000000000000001,0.004,0.204,0.115,D,0.49123579670571654,0.3973843058350101,0.666,0.7519598344050031,0.33198273584074695
2383,Wilkinson,MS,9345.0,29931.0,0.253,0.28300000000000003,0.15,0.804,0.109,0.001,0.022000000000000002,0.365,0.09699999999999999,D,0.5263777421080792,0.2891566265060241,0.6419999999999999,0.7778491171749599,0.311824505082932
2384,Grant,OR,7276.0,38046.0,0.348,0.183,0.214,0.728,0.114,0.008,0.081,0.182,0.09,R,0.49395272127542605,0.9495365602471678,0.5770000000000001,0.8089609675645959,0.3955470038482683
2385,Big Horn,MT,13141.0,41622.0,0.326,0.222,0.23800000000000002,0.652,0.14,0.005,0.134,0.192,0.19899999999999998,D,0.4982117038277148,0.30194472876151485,0.4765234765234765,0.6600715318468914,0.35484361920706187
2386,Pecos,TX,15807.0,50305.0,0.18899999999999997,0.185,0.254,0.818,0.135,0.003,0.013999999999999999,0.17600000000000002,0.048,R,0.5695577908521541,0.26807228915662645,0.6859999999999999,0.6803314987031062,0.40785727842095276
2387,Montgomery,MS,10464.0,30146.0,0.294,0.146,0.23399999999999999,0.883,0.092,0.0,0.01,0.257,0.085,R,0.46894113149847094,0.5313765182186235,0.7070000000000001,0.766532874617737,0.34480122324159024
2388,Duval,TX,11577.0,33939.0,0.18100000000000002,0.244,0.21899999999999997,0.7,0.193,0.0,0.033,0.26899999999999996,0.109,D,0.5215513518182603,0.09999999999999999,0.7607607607607607,0.7458754426880885,0.3745357173706487
2389,Schoolcraft,MI,8288.0,34118.0,0.258,0.252,0.221,0.774,0.105,0.011000000000000001,0.047,0.17800000000000002,0.156,R,0.49493243243243246,0.9074658254468979,0.767,0.8068291505791506,0.33819980694980695
2390,Turner,SD,8302.0,53378.0,0.365,0.183,0.17600000000000002,0.736,0.11699999999999999,0.001,0.075,0.259,0.025,R,0.503011322572874,0.9686552072800809,0.704,0.7589737412671645,0.5116839315827512
2391,Monroe,MO,8680.0,43138.0,0.258,0.19,0.212,0.782,0.134,0.002,0.055999999999999994,0.262,0.059000000000000004,R,0.503110599078341,0.9484848484848486,0.7737737737737738,0.7707373271889401,0.44297235023041476
2392,Hamilton,IL,8322.0,44159.0,0.257,0.145,0.235,0.7829999999999999,0.145,0.019,0.043,0.297,0.045,R,0.49110790675318433,0.9919919919919921,0.7897897897897899,0.7743330930064888,0.43475126171593365
2393,Deer Lodge,MT,9211.0,39399.0,0.28300000000000003,0.267,0.17,0.703,0.125,0.008,0.11599999999999999,0.19899999999999998,0.039,D,0.5368581044403431,0.9239350912778904,0.53,0.827923135381609,0.4162414504396917
2394,Long,GA,16588.0,48863.0,0.271,0.18,0.272,0.795,0.127,0.005,0.003,0.27399999999999997,0.156,R,0.4881239450204967,0.6173096976016683,0.631,0.6529418857005064,0.34530986255124185
2395,Ballard,KY,8256.0,42244.0,0.26899999999999996,0.165,0.23199999999999998,0.8590000000000001,0.064,0.018000000000000002,0.026000000000000002,0.237,0.062,R,0.49636627906976744,0.9424823410696266,0.7989999999999999,0.7776162790697675,0.4226017441860465
2396,Wilbarger,TX,13158.0,41630.0,0.278,0.23199999999999998,0.222,0.8,0.146,0.0,0.03,0.136,0.075,R,0.49825201398388813,0.6167176350662589,0.6593406593406593,0.7336221310229518,0.4542483660130719
2397,Lincoln,GA,7720.0,34243.0,0.196,0.187,0.251,0.8220000000000001,0.12300000000000001,0.01,0.024,0.309,0.09300000000000001,R,0.4799222797927461,0.6612903225806451,0.7632367632367634,0.8016839378238342,0.40427461139896376
2398,Graham,NC,8700.0,34805.0,0.247,0.226,0.212,0.8,0.135,0.0,0.045,0.242,0.111,R,0.4888505747126437,0.9016393442622951,0.6976976976976977,0.7806896551724138,0.33873563218390806
2399,Adams,WA,19081.0,46564.0,0.239,0.12300000000000001,0.163,0.7490000000000001,0.14300000000000002,0.005,0.062,0.177,0.096,R,0.5082542843666474,0.36676798378926045,0.815,0.4654368219694984,0.40343797494890205
2400,Juab,UT,10400.0,54761.0,0.265,0.165,0.249,0.7440000000000001,0.153,0.004,0.049,0.23600000000000002,0.038,R,0.5196153846153846,0.939209726443769,0.7639999999999999,0.6345192307692308,0.4251923076923077
2401,Lemhi,ID,7790.0,34329.0,0.312,0.17800000000000002,0.245,0.698,0.09300000000000001,0.001,0.10800000000000001,0.18600000000000003,0.061,R,0.5048780487804878,0.9580777096114519,0.6156156156156156,0.8147625160462131,0.40629011553273425
2402,Oscoda,MI,8444.0,33021.0,0.223,0.222,0.242,0.773,0.084,0.001,0.069,0.195,0.132,R,0.51468498342018,0.9736308316430021,0.732,0.802344860255803,0.33064898152534344
2403,Knox,NE,8556.0,45411.0,0.348,0.16899999999999998,0.213,0.7609999999999999,0.091,0.001,0.075,0.165,0.033,R,0.48644226273959795,0.8785425101214576,0.6196196196196195,0.7552594670406733,0.4998831229546517
2404,Twiggs,GA,8509.0,30468.0,0.24,0.156,0.215,0.865,0.084,0.019,0.013999999999999999,0.322,0.067,R,0.4912445645786814,0.5693877551020408,0.8109999999999999,0.8049124456457868,0.30332589023387
2405,Latimer,OK,10774.0,39205.0,0.321,0.162,0.192,0.81,0.107,0.003,0.025,0.23399999999999999,0.078,R,0.5069612028958604,0.7713310580204777,0.6679999999999999,0.7654538704288101,0.37757564507146835
2406,Franklin city,VA,8457.0,32399.0,0.301,0.299,0.17300000000000001,0.8170000000000001,0.102,0.0,0.035,0.242,0.13699999999999998,D,0.4453115762090576,0.38821138211382117,0.639,0.7416341492254936,0.4054629301170628
2407,Ritchie,WV,10140.0,37636.0,0.251,0.168,0.22399999999999998,0.8170000000000001,0.121,0.0,0.027999999999999997,0.258,0.106,R,0.49457593688362916,0.9898887765419616,0.763,0.7933925049309665,0.3678500986193294
2408,Crittenden,KY,9222.0,35316.0,0.267,0.16399999999999998,0.191,0.8029999999999999,0.122,0.003,0.046,0.272,0.071,R,0.5015181088700933,0.9787449392712549,0.745,0.7680546519193233,0.3952504879635654
2409,Choctaw,MS,8354.0,30692.0,0.29,0.125,0.215,0.8059999999999999,0.132,0.001,0.012,0.31,0.142,R,0.48659324874311705,0.6793969849246232,0.7090000000000001,0.767057696911659,0.34965286090495573
2410,Bacon,GA,11222.0,37162.0,0.287,0.109,0.217,0.7929999999999999,0.174,0.008,0.005,0.203,0.044000000000000004,R,0.5024059882373908,0.7540485829959515,0.8031968031968032,0.7007663518089468,0.40973088576011407
2411,Newton,TX,14231.0,38144.0,0.218,0.20800000000000002,0.218,0.843,0.106,0.0,0.015,0.361,0.121,R,0.5162673037734523,0.7447023208879919,0.794,0.7697983275946877,0.34509170121565597
2412,Mountrail,ND,9253.0,68188.0,0.33399999999999996,0.205,0.19,0.7829999999999999,0.09300000000000001,0.004,0.063,0.16699999999999998,0.047,R,0.5496595698692316,0.6608606557377049,0.5825825825825826,0.735221009402356,0.49789257538095755
2413,Charlton,GA,13130.0,42778.0,0.281,0.22399999999999998,0.136,0.7559999999999999,0.162,0.003,0.043,0.284,0.138,R,0.534958111195735,0.6257545271629779,0.7217217217217218,0.7215536938309216,0.35833968012185835
2414,Johnston,OK,11022.0,38776.0,0.33299999999999996,0.152,0.17600000000000002,0.789,0.13699999999999998,0.004,0.039,0.23800000000000002,0.067,R,0.4904735982580294,0.8416666666666667,0.6966966966966966,0.7574850299401198,0.3699872981310107
2415,Benton,MS,8470.0,33141.0,0.198,0.14,0.249,0.9159999999999999,0.062,0.0,0.017,0.322,0.171,R,0.4868949232585596,0.6093117408906883,0.84,0.7576151121605667,0.353482880755608
2416,Morrow,OR,11204.0,50918.0,0.271,0.158,0.16899999999999998,0.767,0.11,0.005,0.067,0.18600000000000003,0.086,R,0.517672259907176,0.6358974358974359,0.773,0.5951445912174224,0.43082827561585146
2417,Cuming,NE,9078.0,50013.0,0.321,0.146,0.209,0.82,0.055,0.0,0.066,0.14800000000000002,0.033,R,0.49724608944701476,0.9018218623481781,0.7307307307307307,0.7250495703899538,0.5025335977087464
2418,Pike,AR,11087.0,33097.0,0.252,0.179,0.193,0.787,0.145,0.008,0.021,0.26,0.066,R,0.48886082799675296,0.8948979591836735,0.7190000000000001,0.733922612068188,0.4037160638585731
2419,Surry,VA,6823.0,53673.0,0.231,0.153,0.22899999999999998,0.828,0.10800000000000001,0.004,0.04,0.36200000000000004,0.107,D,0.49083980653671405,0.5247225025227044,0.772,0.8038985783379745,0.47032097317895355
2420,Conejos,CO,8249.0,36652.0,0.29600000000000004,0.2,0.2,0.774,0.127,0.006,0.057,0.226,0.09699999999999999,R,0.49836343799248395,0.43386773547094193,0.6586586586586587,0.7042065704933932,0.36622620923748334
2421,Coffey,KS,8458.0,57433.0,0.33,0.184,0.209,0.8370000000000001,0.099,0.004,0.037000000000000005,0.205,0.051,R,0.502009931425869,0.9504550050556118,0.7207207207207208,0.7650744856940175,0.49739891227240485
2422,Chariton,MO,7650.0,40642.0,0.26899999999999996,0.165,0.244,0.785,0.11599999999999999,0.002,0.063,0.22699999999999998,0.038,R,0.49320261437908497,0.9676440849342771,0.723,0.7734640522875817,0.43437908496732025
2423,Lyon,KY,8402.0,46931.0,0.29100000000000004,0.213,0.24600000000000002,0.868,0.075,0.002,0.013999999999999999,0.21600000000000003,0.076,R,0.5460604617948107,0.9249492900608519,0.745,0.8494406093787193,0.31599619138300405
2424,Brown,KS,9880.0,43724.0,0.317,0.19,0.19899999999999998,0.799,0.091,0.002,0.07,0.166,0.045,R,0.48663967611336034,0.8622816032887977,0.7122877122877121,0.7463562753036437,0.46619433198380567
2425,Martin,KY,12631.0,25795.0,0.272,0.16399999999999998,0.20600000000000002,0.857,0.099,0.006,0.013999999999999999,0.348,0.20600000000000002,R,0.5557754730425144,0.9366834170854271,0.742,0.7873485868102288,0.19357137202121763
2426,Dade,MO,7618.0,37035.0,0.33299999999999996,0.153,0.217,0.76,0.128,0.002,0.067,0.26,0.079,R,0.5094512995536886,0.9691675231243578,0.7080000000000001,0.7840640588080862,0.43410343922289313
2427,Keith,NE,8146.0,41781.0,0.303,0.193,0.23800000000000002,0.7709999999999999,0.076,0.013999999999999999,0.054000000000000006,0.151,0.027999999999999997,R,0.5,0.9212121212121211,0.7427427427427428,0.7832064817088141,0.5052786643751535
2428,Okfuskee,OK,12248.0,36216.0,0.292,0.183,0.182,0.7829999999999999,0.12,0.004,0.04,0.272,0.096,R,0.53763879817113,0.7093821510297482,0.6783216783216783,0.7582462442847812,0.3218484650555193
2429,Owyhee,ID,11364.0,33440.0,0.22699999999999998,0.149,0.171,0.722,0.1,0.002,0.109,0.248,0.11699999999999999,R,0.5159274903203097,0.6982670744138635,0.7532467532467534,0.6462513199577613,0.37873988032382966
2430,Warren,IN,8367.0,56042.0,0.27399999999999997,0.13,0.188,0.807,0.14,0.004,0.033,0.266,0.055,R,0.4970718298075774,0.9778002018163472,0.792,0.7772200310744591,0.48177363451655314
2431,Butler,NE,8256.0,51027.0,0.294,0.133,0.19,0.775,0.11599999999999999,0.0,0.078,0.201,0.042,R,0.5041182170542635,0.9578736208625879,0.756,0.7531492248062015,0.5207122093023255
2432,Lamb,TX,13742.0,39851.0,0.295,0.154,0.19399999999999998,0.797,0.105,0.0,0.033,0.156,0.062,R,0.5069131130839761,0.4124748490945674,0.7387387387387386,0.6544171154126037,0.41544171154126036
2433,Shannon,MO,8317.0,32404.0,0.263,0.161,0.121,0.8170000000000001,0.10099999999999999,0.002,0.049,0.23199999999999998,0.092,R,0.49428880605987735,0.9544534412955465,0.6829999999999999,0.7723938920283756,0.4041120596368883
2434,Roberts,SD,10318.0,48614.0,0.37,0.168,0.201,0.7340000000000001,0.10800000000000001,0.006999999999999999,0.07400000000000001,0.18,0.076,R,0.5007753440589261,0.6116303219106959,0.638,0.7118627641015701,0.42798992052723395
