totalpop,income,service,office,drive,carpool,transit,workathome,meancommute,unemployment,perc_men,perc_white,perc_private_work,perc_citizen,party
56607.0,59769.0,0.154,0.243,0.8240000000000001,0.096,0.002,0.035,0.253,0.058,0.5077287261292773,0.9473684210526316,0.7929999999999999,0.7676435776494073,1
65923.0,35843.0,0.17600000000000002,0.253,0.845,0.12,0.003,0.013,0.3,0.114,0.4856120018809824,0.9133537206931702,0.7829999999999999,0.769382461356431,1
65972.0,40336.0,0.187,0.245,0.7759999999999999,0.103,0.003,0.057,0.173,0.124,0.4974079912690232,0.8259067357512955,0.7322677322677322,0.7586248711574607,1
65120.0,61831.0,0.181,0.207,0.8420000000000001,0.087,0.012,0.027000000000000003,0.251,0.106,0.4860718673218673,0.7708757637474541,0.7970000000000002,0.7476812039312041,1
72397.0,47253.0,0.236,0.237,0.762,0.098,0.023,0.049,0.209,0.099,0.4963603464231943,0.8711018711018711,0.6970000000000001,0.8031272014033729,1
60879.0,57965.0,0.193,0.239,0.787,0.08199999999999999,0.009000000000000001,0.052000000000000005,0.18600000000000005,0.043,0.4939634356674715,0.916241062308478,0.8059999999999999,0.7511292892458812,1
47513.0,53306.0,0.234,0.225,0.8109999999999999,0.075,0.004,0.071,0.262,0.058,0.4990634142234757,0.9746707193515703,0.7182817182817184,0.8150821880327489,1
61351.0,43509.0,0.16899999999999998,0.254,0.856,0.08,0.002,0.025,0.224,0.068,0.4908151456373979,0.9695121951219512,0.8008008008008008,0.7918208342162312,1
79832.0,38132.0,0.173,0.28,0.831,0.11,0.004,0.015,0.208,0.096,0.485569696362361,0.5399393326592518,0.7957957957957957,0.7506263152620503,1
78962.0,42601.0,0.207,0.246,0.807,0.086,0.005,0.03,0.218,0.08199999999999999,0.4950355867379246,0.9287169042769856,0.7382617382617384,0.7627213089840683,1
77334.0,43345.0,0.196,0.23,0.852,0.096,0.006999999999999999,0.018000000000000002,0.263,0.113,0.5253446090981975,0.9296794208893484,0.7829999999999999,0.7761139990172499,1
62722.0,43622.0,0.17,0.229,0.85,0.091,0.003,0.033,0.285,0.105,0.4847581390899525,0.7002032520325203,0.7709999999999999,0.7487484455215077,1
72012.0,52012.0,0.146,0.297,0.852,0.096,0.001,0.033,0.328,0.101,0.5007082152974505,0.7515274949083504,0.8220000000000001,0.6904265955674055,1
70761.0,45016.0,0.16699999999999998,0.232,0.8440000000000001,0.097,0.002,0.042,0.247,0.057,0.4958098387529854,0.8225292242295429,0.8170000000000001,0.7490001554528625,1
52240.0,37656.0,0.255,0.246,0.74,0.1,0.025,0.069,0.195,0.095,0.4983728943338438,0.940755873340143,0.6936936936936937,0.8495788667687596,0
64634.0,49973.0,0.189,0.226,0.8290000000000001,0.075,0.004,0.036000000000000004,0.317,0.086,0.4929294179533991,0.9411764705882352,0.8380000000000001,0.7934523625336508,1
67806.0,41926.0,0.218,0.247,0.828,0.116,0.001,0.031,0.242,0.14800000000000002,0.5173583458690971,0.7520491803278688,0.715,0.7666873138070377,1
59132.0,58788.0,0.152,0.238,0.738,0.104,0.014,0.067,0.225,0.048,0.4935060542515051,0.9603255340793488,0.7220000000000001,0.7904518703916661,0
69771.0,37060.0,0.172,0.213,0.86,0.084,0.004,0.029,0.214,0.129,0.4667698614037351,0.6192425793244626,0.81,0.74116753378911,1
81685.0,49930.0,0.228,0.229,0.7659999999999999,0.125,0.006,0.028,0.206,0.069,0.5154801983228254,0.9158215010141988,0.706,0.7919569076329803,0
122352.0,38159.0,0.231,0.225,0.7559999999999999,0.16699999999999998,0.013,0.027000000000000003,0.183,0.053,0.5136164508957761,0.4784836065573771,0.8119999999999999,0.6323394795344579,1
68276.0,37143.0,0.174,0.2,0.892,0.065,0.003,0.014,0.218,0.07400000000000001,0.4840793250922725,0.6579212916246215,0.759,0.7228308629679536,1
76948.0,54821.0,0.15,0.253,0.7929999999999999,0.14,0.003,0.038,0.332,0.098,0.5095778967614493,0.5602836879432623,0.713,0.6629282112595519,1
63635.0,34790.0,0.189,0.264,0.8490000000000001,0.099,0.003,0.019,0.199,0.091,0.4895262041329457,0.9593908629441624,0.7879999999999999,0.7667950027500591,1
78660.0,42554.0,0.173,0.236,0.799,0.131,0.002,0.033,0.231,0.071,0.4924485125858124,0.9040816326530612,0.7919999999999999,0.7477625222476479,1
64974.0,33872.0,0.242,0.225,0.6970000000000001,0.079,0.006999999999999999,0.045,0.204,0.109,0.4999230461415336,0.9222108495394064,0.639,0.8134484563055991,0
47259.0,58535.0,0.229,0.242,0.8009999999999999,0.108,0.003,0.05,0.24,0.085,0.5026555788315453,0.8388090349075975,0.7130000000000001,0.7759580185784718,1
68998.0,43987.0,0.183,0.25,0.8420000000000001,0.083,0.006,0.024,0.218,0.07400000000000001,0.4881300907272674,0.9584599797365756,0.7500000000000001,0.7819646946288298,1
56150.0,52965.0,0.175,0.206,0.762,0.105,0.009000000000000001,0.07,0.223,0.051,0.4895458593054319,0.9664634146341462,0.7662337662337662,0.7957791629563669,0
73549.0,40551.0,0.238,0.252,0.825,0.1,0.006,0.019,0.207,0.1,0.5207412745244667,0.8920570264765785,0.7267267267267267,0.8105888591279283,1
61004.0,48533.0,0.18,0.219,0.777,0.102,0.003,0.055,0.264,0.066,0.4896236312372959,0.9715447154471544,0.8091908091908092,0.7589830175070487,1
79423.0,37667.0,0.189,0.235,0.768,0.112,0.013,0.03,0.175,0.063,0.5111365725293681,0.8241525423728814,0.6693306693306693,0.7593266434156353,1
60530.0,49372.0,0.189,0.228,0.794,0.079,0.009000000000000001,0.056,0.206,0.066,0.4904675367586321,0.9716312056737588,0.7662337662337662,0.8067074178093507,0
65180.0,56798.0,0.195,0.244,0.809,0.09,0.01,0.038,0.229,0.066,0.4905952746241178,0.9555555555555556,0.7607607607607608,0.7933108315434182,1
76297.0,41703.0,0.238,0.246,0.8140000000000001,0.097,0.013,0.04,0.292,0.124,0.5021167280495956,0.3505050505050505,0.7052947052947053,0.7022818721574898,1
60187.0,47209.0,0.159,0.202,0.867,0.075,0.006,0.019,0.199,0.076,0.4937444963198033,0.8668699186991871,0.8540000000000001,0.7605795271404124,1
72427.0,54145.0,0.175,0.226,0.818,0.064,0.004,0.039,0.227,0.051,0.4921783312852942,0.9482758620689656,0.7659999999999999,0.7837270631118229,1
76267.0,36416.0,0.183,0.265,0.7859999999999999,0.102,0.006,0.015,0.207,0.131,0.4756185506182229,0.5841784989858012,0.779,0.7445028649350309,1
62195.0,59105.0,0.2,0.215,0.772,0.09,0.023,0.067,0.26,0.067,0.5023554948146958,0.8955987717502559,0.71,0.7841787925074363,0
55012.0,47699.0,0.155,0.236,0.847,0.09,0.001,0.034,0.236,0.06,0.48453064785864897,0.8266666666666667,0.8240000000000001,0.7756125936159384,1
92070.0,48714.0,0.159,0.162,0.743,0.124,0.024,0.055,0.184,0.101,0.5051265341587923,0.570264765784114,0.754,0.5538286086673183,1
66912.0,45374.0,0.184,0.225,0.825,0.085,0.005,0.03,0.221,0.057,0.4809451219512195,0.9435483870967742,0.8059999999999999,0.8090775944524151,1
60791.0,50406.0,0.22,0.236,0.77,0.151,0.014,0.037000000000000005,0.314,0.129,0.5177740126005494,0.8549060542797494,0.645,0.7704594430096561,1
55166.0,44828.0,0.177,0.238,0.785,0.14400000000000002,0.001,0.043,0.281,0.098,0.5002356523945909,0.7556008146639512,0.7669999999999999,0.7520755537831273,1
61420.0,53379.0,0.157,0.263,0.85,0.08,0.002,0.054000000000000006,0.307,0.079,0.4952458482578965,0.8404471544715448,0.7829999999999999,0.7167046564636926,1
66092.0,58897.0,0.16,0.212,0.863,0.073,0.0,0.036000000000000004,0.225,0.056,0.502209041941536,0.9174311926605504,0.777,0.729089753676693,1
67426.0,53151.0,0.16699999999999998,0.211,0.82,0.102,0.006,0.037000000000000005,0.289,0.084,0.4907009165603773,0.8539553752535497,0.77,0.7199744905526059,1
70691.0,53631.0,0.154,0.251,0.851,0.098,0.002,0.025,0.265,0.059,0.4927218457795193,0.8859470468431773,0.7672327672327672,0.7237130610685943,1
73810.0,35343.0,0.206,0.23,0.8909999999999999,0.067,0.001,0.025,0.229,0.084,0.4918439235875898,0.9056795131845842,0.757,0.7458880910445739,1
58109.0,50225.0,0.16399999999999998,0.22,0.851,0.096,0.0,0.04,0.28600000000000003,0.083,0.5093014851399955,0.5997952917093143,0.7577577577577578,0.7560102565867594,1
47542.0,64447.0,0.152,0.266,0.836,0.08199999999999999,0.002,0.054000000000000006,0.244,0.048,0.4906398552858525,0.9645030425963488,0.8078078078078079,0.7429220478734593,1
67736.0,61393.0,0.189,0.232,0.8320000000000001,0.102,0.002,0.031,0.182,0.026,0.5178339435455297,0.8901554404145078,0.768,0.7462058580370852,1
56315.0,46870.0,0.135,0.251,0.787,0.113,0.005,0.052000000000000005,0.298,0.062,0.4902956583503507,0.8832487309644671,0.8001998001998002,0.7876409482375921,1
63004.0,41584.0,0.162,0.235,0.812,0.118,0.003,0.03,0.304,0.112,0.5155545679639388,0.9378818737270876,0.8250000000000001,0.7618722620785982,1
53470.0,67382.0,0.152,0.218,0.863,0.056,0.002,0.064,0.241,0.042,0.477333083972321,0.9306122448979592,0.7777777777777778,0.7288573031606508,1
65375.0,50876.0,0.147,0.275,0.875,0.079,0.003,0.026,0.227,0.081,0.4880305927342256,0.9290060851926976,0.8218218218218218,0.7499196940726578,1
76330.0,50710.0,0.231,0.226,0.778,0.096,0.02,0.051,0.292,0.115,0.5108345342591379,0.7530737704918035,0.722,0.7402069959386873,1
58777.0,43290.0,0.171,0.254,0.807,0.12,0.001,0.041,0.214,0.061,0.4952787655035133,0.8968008255933952,0.8220000000000001,0.7365125814519284,1
117449.0,50497.0,0.151,0.236,0.745,0.116,0.021,0.046,0.171,0.055,0.498710078417015,0.8572884811416921,0.7632367632367633,0.6463656565828573,1
66389.0,38515.0,0.18600000000000005,0.21600000000000005,0.8170000000000001,0.13,0.004,0.021,0.238,0.107,0.4859841238759433,0.6951219512195124,0.81,0.7568723734353583,1
49678.0,67427.0,0.123,0.252,0.8640000000000001,0.069,0.002,0.042,0.201,0.031,0.5019727042151455,0.9243951612903226,0.86,0.7311888562341479,1
64064.0,49124.0,0.17600000000000002,0.231,0.8059999999999999,0.117,0.005,0.037000000000000005,0.273,0.104,0.5294237012987013,0.9094650205761318,0.7829999999999999,0.7576017732267732,1
66417.0,45974.0,0.15,0.224,0.871,0.071,0.001,0.033,0.215,0.077,0.4907478507008748,0.6504559270516718,0.8059999999999999,0.7048948311426292,1
69691.0,65101.0,0.29,0.228,0.7809999999999999,0.102,0.01,0.061,0.224,0.054000000000000006,0.5018008064168974,0.3579072532699168,0.73,0.709273794320644,0
57076.0,56590.0,0.198,0.21,0.706,0.126,0.044,0.067,0.28800000000000003,0.069,0.5113532833415095,0.6967545638945232,0.7697697697697699,0.6329981077861098,1
57455.0,38576.0,0.19,0.242,0.848,0.101,0.001,0.031,0.22,0.09,0.4877208249934731,0.9595551061678464,0.7647647647647646,0.8056914106692193,1
54420.0,43768.0,0.208,0.212,0.816,0.118,0.0,0.036000000000000004,0.299,0.093,0.500606394707828,0.950354609929078,0.8118118118118118,0.7766446159500183,1
53171.0,56100.0,0.15,0.245,0.8270000000000001,0.091,0.001,0.058,0.318,0.05,0.4940098926106336,0.8629032258064516,0.7859999999999999,0.7592296552632074,1
76738.0,48101.0,0.198,0.213,0.804,0.108,0.004,0.031,0.179,0.094,0.5213062628684615,0.7004132231404959,0.743,0.6727696838593656,1
71068.0,38192.0,0.157,0.213,0.861,0.104,0.0,0.021,0.228,0.077,0.4991557381662633,0.8238289205702649,0.7879999999999999,0.6942787189733776,1
56632.0,60180.0,0.202,0.247,0.797,0.092,0.029,0.042,0.44,0.116,0.4988169232942506,0.8296146044624746,0.7809999999999999,0.7639850261336347,1
51577.0,40066.0,0.183,0.235,0.8029999999999999,0.113,0.001,0.04,0.254,0.095,0.4924481842681816,0.9796126401630988,0.7859999999999999,0.7901002384783915,1
61827.0,42874.0,0.188,0.233,0.88,0.075,0.004,0.019,0.237,0.08,0.4884920827470199,0.964467005076142,0.8051948051948051,0.7702136606984004,1
63873.0,40246.0,0.181,0.254,0.851,0.1,0.004,0.017,0.285,0.124,0.4835219889468164,0.6097560975609756,0.7737737737737738,0.7377452131573591,1
51213.0,50547.0,0.183,0.229,0.7659999999999999,0.083,0.019,0.046,0.175,0.062,0.4917306152734657,0.9283551967709384,0.823,0.7966141409407768,1
73548.0,36747.0,0.21600000000000005,0.218,0.848,0.086,0.005,0.024,0.212,0.112,0.4917196932615434,0.40950455005055614,0.6966966966966966,0.7573965301571762,0
68867.0,41489.0,0.16899999999999998,0.221,0.852,0.085,0.003,0.015,0.22,0.119,0.4819289354843394,0.594704684317719,0.818,0.719183353420361,1
54759.0,43310.0,0.171,0.248,0.8420000000000001,0.08800000000000001,0.003,0.042,0.232,0.069,0.4947497215069669,0.9656565656565655,0.7809999999999999,0.8017312222648332,1
65943.0,42966.0,0.179,0.202,0.851,0.096,0.006999999999999999,0.017,0.23,0.096,0.5310950366225377,0.9110429447852759,0.8230000000000001,0.7800979633926269,1
63873.0,35490.0,0.16399999999999998,0.206,0.7929999999999999,0.151,0.005,0.03,0.264,0.104,0.4915692076464234,0.5357873210633947,0.7879999999999999,0.6788470871886401,1
67866.0,38494.0,0.207,0.222,0.847,0.07400000000000001,0.005,0.028,0.192,0.09,0.4851324669201073,0.9145211122554068,0.828,0.7630625055255945,1
51519.0,56773.0,0.219,0.247,0.804,0.069,0.014,0.062,0.234,0.099,0.48560725169355,0.8097165991902834,0.7602397602397603,0.8017042256254974,1
46377.0,57062.0,0.17,0.203,0.8059999999999999,0.083,0.01,0.051,0.235,0.053,0.4980486016775557,0.940162271805274,0.8111888111888111,0.7535631886495461,1
58782.0,34717.0,0.217,0.202,0.778,0.166,0.008,0.019,0.215,0.131,0.475876969140213,0.5153061224489797,0.7282717282717283,0.7353611649824776,1
52125.0,51994.0,0.179,0.193,0.831,0.087,0.003,0.037000000000000005,0.224,0.057,0.506052757793765,0.9576612903225806,0.8230000000000001,0.7737937649880096,1
71136.0,44688.0,0.193,0.235,0.835,0.083,0.002,0.034,0.233,0.068,0.476636302294197,0.7761351636747625,0.679,0.7465840080971659,1
62228.0,48987.0,0.161,0.21,0.804,0.091,0.003,0.035,0.229,0.056,0.4928006685093527,0.9736842105263158,0.8278278278278278,0.7732692678536993,1
57710.0,45813.0,0.141,0.239,0.8490000000000001,0.112,0.004,0.023,0.349,0.077,0.4940564893432681,0.8932926829268294,0.8191808191808191,0.7337549818055796,1
70669.0,39377.0,0.269,0.24,0.774,0.08,0.013,0.04,0.181,0.113,0.4849509686000934,0.8898043254376931,0.769,0.8051337927521262,1
68896.0,40294.0,0.189,0.265,0.8079999999999999,0.076,0.004,0.061,0.185,0.08800000000000001,0.4788376683697167,0.881808838643371,0.826,0.7842980724570366,1
49874.0,76094.0,0.114,0.256,0.8759999999999999,0.07200000000000001,0.001,0.035,0.197,0.019,0.4977543409391667,0.9582059123343526,0.833,0.6990215342663512,1
57525.0,47401.0,0.185,0.237,0.836,0.095,0.003,0.027000000000000003,0.192,0.081,0.49206431986093,0.8594539939332659,0.8140000000000001,0.7593568013906997,1
59699.0,40239.0,0.18,0.255,0.86,0.099,0.001,0.017,0.21,0.126,0.4768756595587866,0.5307150050352467,0.748,0.7475837116199602,1
49389.0,53179.0,0.179,0.23,0.785,0.121,0.008,0.054000000000000006,0.326,0.098,0.4999898762882423,0.92173017507724,0.7942057942057942,0.7566867116159469,1
54482.0,47668.0,0.22,0.255,0.8029999999999999,0.118,0.003,0.024,0.174,0.113,0.5131786645130502,0.7049180327868851,0.7037037037037036,0.7281303916889982,1
52356.0,44632.0,0.149,0.199,0.836,0.078,0.01,0.044,0.228,0.076,0.4907555963022385,0.9747474747474748,0.8251748251748252,0.7520055008022003,1
53407.0,32245.0,0.21600000000000005,0.221,0.83,0.121,0.001,0.017,0.239,0.141,0.4797123972512967,0.40122824974411453,0.767,0.7712284906472934,0
53850.0,53718.0,0.157,0.243,0.8390000000000001,0.112,0.004,0.028,0.341,0.095,0.4982544103992572,0.9502032520325204,0.8611388611388612,0.7239182915506035,1
59751.0,36020.0,0.162,0.28300000000000003,0.846,0.107,0.002,0.027000000000000003,0.206,0.124,0.4900503757259293,0.9677093844601412,0.8,0.7533932486485582,1
49176.0,72458.0,0.16899999999999998,0.222,0.81,0.068,0.023,0.048,0.255,0.068,0.4808443142996584,0.9473150962512664,0.7902097902097902,0.7743614771433219,0
66010.0,39741.0,0.23,0.23,0.8340000000000001,0.134,0.0,0.013,0.237,0.083,0.5391001363429784,0.9304435483870968,0.7722277722277724,0.7828813816088471,1
59418.0,45608.0,0.189,0.231,0.841,0.102,0.003,0.029,0.234,0.103,0.4895822814635296,0.5928934010152286,0.8091908091908092,0.6639233902184524,1
55221.0,51281.0,0.17,0.242,0.875,0.08800000000000001,0.001,0.018000000000000002,0.265,0.076,0.4843266148747759,0.7711088504577823,0.736,0.7374911718368012,1
61243.0,56897.0,0.156,0.251,0.821,0.109,0.0,0.055,0.322,0.075,0.5007429420505201,0.7922998986828773,0.769,0.7044886762568784,1
55280.0,32659.0,0.226,0.207,0.8270000000000001,0.087,0.009000000000000001,0.027000000000000003,0.212,0.154,0.4647793053545586,0.3779366700715016,0.802,0.746363965267728,0
63434.0,33183.0,0.175,0.241,0.836,0.098,0.008,0.022,0.245,0.107,0.4889964372418577,0.9759036144578314,0.7622377622377623,0.7821672919885235,1
48600.0,85963.0,0.155,0.257,0.794,0.1,0.016,0.064,0.34700000000000003,0.053,0.49432098765432103,0.8821138211382114,0.7252747252747254,0.7621399176954733,1
54444.0,40576.0,0.155,0.257,0.907,0.06,0.002,0.015,0.228,0.09,0.48312027036955396,0.8059244126659858,0.7867867867867868,0.7728124311218867,1
59534.0,33871.0,0.206,0.25,0.778,0.086,0.01,0.036000000000000004,0.188,0.104,0.5019484664225484,0.7735263702171665,0.62,0.780461584976652,0
59458.0,50880.0,0.184,0.225,0.8320000000000001,0.086,0.004,0.029,0.219,0.067,0.4981163174005181,0.9266055045871558,0.7659999999999999,0.779289582562481,1
56596.0,56774.0,0.157,0.278,0.86,0.086,0.002,0.036000000000000004,0.248,0.037000000000000005,0.4896812495582727,0.970558375634518,0.807,0.7650894056117041,1
58937.0,48745.0,0.16,0.205,0.826,0.095,0.008,0.023,0.228,0.07200000000000001,0.4935100191730152,0.9237804878048782,0.845,0.7311536046965403,1
64034.0,46229.0,0.197,0.241,0.812,0.077,0.008,0.046,0.234,0.087,0.4934566011806228,0.9644670050761421,0.7622377622377622,0.7784145922478684,1
49883.0,53480.0,0.168,0.232,0.84,0.094,0.001,0.034,0.237,0.058,0.4962011105988012,0.922998986828774,0.7959999999999999,0.7580939398191768,1
70224.0,39984.0,0.205,0.229,0.816,0.114,0.003,0.029,0.203,0.08199999999999999,0.4889354066985646,0.6314631463146315,0.7240000000000001,0.7354038505354294,1
58885.0,52035.0,0.135,0.267,0.84,0.087,0.002,0.02,0.249,0.085,0.4861000254733803,0.7560728744939269,0.7532467532467534,0.7277065466587416,1
50178.0,63027.0,0.159,0.2,0.8320000000000001,0.095,0.004,0.037000000000000005,0.215,0.069,0.4929052572840687,0.8927477017364658,0.8008008008008008,0.7191996492486747,1
77486.0,48729.0,0.149,0.234,0.8590000000000001,0.108,0.002,0.006,0.342,0.115,0.4927857935627081,0.6808510638297872,0.784,0.6970807629765376,1
72386.0,36032.0,0.23,0.229,0.787,0.111,0.009000000000000001,0.053,0.206,0.091,0.4953858480921725,0.653061224489796,0.6950000000000001,0.7726770369961042,1
53189.0,48003.0,0.171,0.217,0.8490000000000001,0.069,0.003,0.029,0.235,0.078,0.4891988945082629,0.9746707193515706,0.8419999999999999,0.7593487375209159,1
51489.0,49067.0,0.166,0.221,0.7709999999999999,0.086,0.003,0.054000000000000006,0.204,0.046,0.5193536483520752,0.9646821392532796,0.7469999999999999,0.7862067626094894,1
46347.0,42101.0,0.275,0.246,0.723,0.131,0.022,0.062,0.191,0.079,0.486568709948864,0.8641078838174273,0.723,0.7921332556584029,0
52580.0,35293.0,0.165,0.267,0.878,0.08900000000000001,0.003,0.022,0.239,0.1,0.4807531380753138,0.7174796747967479,0.8178178178178179,0.7791365538227463,1
55214.0,66677.0,0.182,0.228,0.768,0.121,0.025,0.05,0.389,0.084,0.4910529938059188,0.8597748208802457,0.716,0.7504799507371319,1
68285.0,41632.0,0.146,0.254,0.8690000000000001,0.08,0.003,0.028,0.269,0.084,0.4943984769715165,0.9279918864097364,0.8029999999999999,0.7660540382221571,1
49679.0,58680.0,0.183,0.227,0.85,0.094,0.005,0.026,0.294,0.081,0.49852050162040296,0.9717741935483872,0.852,0.7599790656011595,1
49778.0,47964.0,0.14800000000000002,0.247,0.838,0.099,0.014,0.025,0.182,0.087,0.4875848768532283,0.8448098663926001,0.6026026026026026,0.7699586162561775,1
56515.0,57439.0,0.166,0.232,0.8640000000000001,0.08199999999999999,0.001,0.033,0.277,0.069,0.5284614704060869,0.9490835030549898,0.7749999999999999,0.7720605149075467,1
52397.0,54849.0,0.163,0.207,0.8320000000000001,0.097,0.004,0.042,0.247,0.08,0.4981773765673607,0.8915906788247213,0.7979999999999999,0.7352138481210756,1
71419.0,43538.0,0.249,0.231,0.769,0.134,0.015,0.039,0.242,0.14300000000000002,0.5145409484870973,0.8283350568769391,0.7112887112887113,0.7568154132653776,1
61022.0,44449.0,0.14400000000000002,0.193,0.792,0.129,0.002,0.031,0.218,0.086,0.4961980924912327,0.8888888888888891,0.853,0.7285077513028089,1
51657.0,47255.0,0.192,0.256,0.8029999999999999,0.134,0.002,0.032,0.316,0.136,0.5033393344561239,0.7923553719008266,0.7680000000000001,0.7267940453375148,1
45354.0,47761.0,0.201,0.218,0.807,0.099,0.01,0.043,0.225,0.071,0.5059972659522864,0.9447287615148412,0.775,0.7840543281739207,1
47561.0,40391.0,0.181,0.23,0.8640000000000001,0.076,0.002,0.032,0.24,0.115,0.4761253968587709,0.6659939455095862,0.767,0.7639873005193331,1
49086.0,45930.0,0.171,0.221,0.812,0.104,0.002,0.041,0.278,0.073,0.4992054761031658,0.9798183652875884,0.8091908091908091,0.7886566434421219,1
150998.0,46481.0,0.224,0.195,0.76,0.155,0.009000000000000001,0.032,0.211,0.13,0.5560206095444973,0.3515463917525773,0.6819999999999999,0.6097034397806593,1
68576.0,35196.0,0.174,0.211,0.8590000000000001,0.09,0.002,0.022,0.227,0.087,0.4879695520298647,0.9453441295546559,0.7639999999999999,0.7878703919738684,1
55929.0,45444.0,0.171,0.195,0.853,0.071,0.003,0.023,0.21,0.081,0.4996334638559602,0.9197969543147207,0.8400000000000001,0.7652380696955068,1
57230.0,34949.0,0.229,0.224,0.879,0.087,0.002,0.019,0.241,0.09,0.4927310850952298,0.6105476673427993,0.75,0.7551808492049624,1
64058.0,45288.0,0.2,0.243,0.8240000000000001,0.095,0.006,0.04,0.177,0.057,0.5036373286708921,0.8711656441717791,0.7862137862137862,0.7485559961285085,1
53555.0,38357.0,0.281,0.302,0.7490000000000001,0.156,0.01,0.045,0.207,0.09,0.4854448697600597,0.9229979466119096,0.8271728271728271,0.7598730277285034,1
54630.0,63100.0,0.136,0.234,0.861,0.095,0.001,0.03,0.307,0.06,0.4978217096833242,0.8153061224489796,0.7979999999999999,0.7174995423759839,1
61674.0,53669.0,0.161,0.239,0.848,0.115,0.004,0.021,0.324,0.106,0.4946330706618672,0.7736040609137056,0.7859999999999999,0.7297564613937803,1
50328.0,50558.0,0.184,0.228,0.8029999999999999,0.121,0.003,0.048,0.254,0.08800000000000001,0.4895485614369735,0.9215086646279308,0.804,0.7289381656334446,1
50229.0,51107.0,0.16699999999999998,0.22,0.83,0.11,0.002,0.037000000000000005,0.255,0.08900000000000001,0.4865316848832348,0.897979797979798,0.8021978021978022,0.7608751916223695,1
51952.0,46570.0,0.154,0.219,0.848,0.086,0.001,0.042,0.249,0.097,0.5035224822913459,0.8977272727272728,0.8458458458458458,0.7753695719125346,1
49067.0,54550.0,0.151,0.194,0.867,0.08,0.002,0.026,0.183,0.067,0.5011514867426172,0.9491869918699188,0.8510000000000001,0.7277396213340942,1
50149.0,43810.0,0.224,0.263,0.7909999999999999,0.128,0.0,0.055,0.197,0.08,0.4824423218807952,0.7152988855116515,0.728,0.77453189495304,1
61399.0,48588.0,0.202,0.224,0.722,0.095,0.018000000000000002,0.062,0.217,0.071,0.4865388687112168,0.9339430894308944,0.7227227227227228,0.8156321764198114,1
39723.0,50693.0,0.17800000000000002,0.236,0.757,0.108,0.002,0.064,0.175,0.057,0.4954812073609747,0.9716312056737588,0.732,0.8006696372378722,0
61891.0,36195.0,0.193,0.278,0.8440000000000001,0.093,0.005,0.02,0.21600000000000005,0.051,0.4767898402029374,0.9206510681586978,0.772,0.7880144124347643,1
56790.0,43165.0,0.187,0.232,0.846,0.08,0.008,0.033,0.24,0.049,0.4900510653284029,0.9451776649746194,0.773,0.7933615073076246,1
50277.0,65887.0,0.17600000000000002,0.24,0.873,0.07,0.008,0.032,0.28,0.078,0.4988961155200191,0.8866396761133603,0.8361638361638363,0.7286433160291983,1
45873.0,54274.0,0.156,0.195,0.8740000000000001,0.062,0.002,0.026,0.196,0.05,0.495825431081464,0.9737638748738648,0.8438438438438439,0.7508120245024307,1
55375.0,52614.0,0.132,0.235,0.863,0.098,0.001,0.019,0.27,0.055,0.4934537246049661,0.8799192734611504,0.8,0.7415620767494356,1
48365.0,50498.0,0.171,0.242,0.8390000000000001,0.081,0.009000000000000001,0.034,0.195,0.048,0.491843275095627,0.9319105691056908,0.852,0.7585650780523105,1
43572.0,50714.0,0.163,0.208,0.802,0.097,0.003,0.059,0.29600000000000004,0.068,0.5034655283209399,0.9646464646464644,0.792,0.7698292481410078,1
43481.0,46122.0,0.177,0.248,0.815,0.087,0.011,0.035,0.162,0.044,0.4895011614268301,0.9320486815415822,0.8258258258258258,0.7831466617603091,1
38976.0,44082.0,0.2,0.22,0.752,0.103,0.004,0.085,0.263,0.075,0.4914562807881773,0.9766260162601628,0.7190000000000001,0.7880747126436781,0
52576.0,72214.0,0.258,0.209,0.728,0.103,0.071,0.064,0.205,0.044,0.5304131162507608,0.6767676767676769,0.8490000000000001,0.6283475349969568,0
48029.0,43693.0,0.156,0.232,0.804,0.119,0.002,0.034,0.292,0.101,0.5029461367090716,0.9188640973630832,0.8178178178178179,0.7544816673259905,1
53851.0,58248.0,0.138,0.24,0.846,0.08800000000000001,0.003,0.045,0.29100000000000004,0.097,0.4991922155577427,0.7568389057750761,0.8411588411588411,0.6750663868823235,1
45686.0,45714.0,0.171,0.206,0.792,0.076,0.002,0.062,0.196,0.06,0.5036991638576369,0.9505050505050506,0.8079999999999999,0.7731033577025784,1
65531.0,39538.0,0.173,0.226,0.7929999999999999,0.117,0.002,0.03,0.196,0.086,0.4792998733423876,0.6107178968655207,0.72,0.7045825639773542,1
61748.0,41268.0,0.17,0.244,0.86,0.093,0.002,0.02,0.23,0.079,0.4902021118092894,0.8892339544513459,0.804,0.7223553799313338,1
62700.0,51143.0,0.197,0.222,0.792,0.105,0.009000000000000001,0.053,0.255,0.095,0.5178787878787878,0.9392712550607288,0.7399999999999999,0.7915311004784689,1
51642.0,49919.0,0.18,0.246,0.812,0.08900000000000001,0.011,0.057,0.303,0.078,0.5309631695131869,0.92020202020202,0.7739999999999999,0.8100770690523218,1
53612.0,52279.0,0.173,0.233,0.852,0.091,0.002,0.027000000000000003,0.261,0.043,0.495598000447661,0.8689217758985203,0.7627627627627628,0.7444788480191002,1
45084.0,49775.0,0.226,0.184,0.601,0.07400000000000001,0.086,0.061,0.182,0.043,0.4828985892999734,0.680327868852459,0.6816816816816816,0.7678777393310265,0
